Date,BTC-USD
2017-12-31,14156.400390625
2018-01-01,13657.2001953125
2018-01-02,14982.099609375
2018-01-03,15201.0
2018-01-04,15599.2001953125
2018-01-05,17429.5
2018-01-06,17527.0
2018-01-07,16477.599609375
2018-01-08,15170.099609375
2018-01-09,14595.400390625
2018-01-10,14973.2998046875
2018-01-11,13405.7998046875
2018-01-12,13980.599609375
2018-01-13,14360.2001953125
2018-01-14,13772.0
2018-01-15,13819.7998046875
2018-01-16,11490.5
2018-01-17,11188.599609375
2018-01-18,11474.900390625
2018-01-19,11607.400390625
2018-01-20,12899.2001953125
2018-01-21,11600.099609375
2018-01-22,10931.400390625
2018-01-23,10868.400390625
2018-01-24,11359.400390625
2018-01-25,11259.400390625
2018-01-26,11171.400390625
2018-01-27,11440.7001953125
2018-01-28,11786.2998046875
2018-01-29,11296.400390625
2018-01-30,10106.2998046875
2018-01-31,10221.099609375
2018-02-01,9170.5400390625
2018-02-02,8830.75
2018-02-03,9174.91015625
2018-02-04,8277.009765625
2018-02-05,6955.27001953125
2018-02-06,7754.0
2018-02-07,7621.2998046875
2018-02-08,8265.58984375
2018-02-09,8736.98046875
2018-02-10,8621.900390625
2018-02-11,8129.97021484375
2018-02-12,8926.5703125
2018-02-13,8598.3095703125
2018-02-14,9494.6298828125
2018-02-15,10166.400390625
2018-02-16,10233.900390625
2018-02-17,11112.7001953125
2018-02-18,10551.7998046875
2018-02-19,11225.2998046875
2018-02-20,11403.7001953125
2018-02-21,10690.400390625
2018-02-22,10005.0
2018-02-23,10301.099609375
2018-02-24,9813.0703125
2018-02-25,9664.73046875
2018-02-26,10366.7001953125
2018-02-27,10725.599609375
2018-02-28,10397.900390625
2018-03-01,10951.0
2018-03-02,11086.400390625
2018-03-03,11489.7001953125
2018-03-04,11512.599609375
2018-03-05,11573.2998046875
2018-03-06,10779.900390625
2018-03-07,9965.5703125
2018-03-08,9395.009765625
2018-03-09,9337.5498046875
2018-03-10,8866.0
2018-03-11,9578.6298828125
2018-03-12,9205.1201171875
2018-03-13,9194.849609375
2018-03-14,8269.8095703125
2018-03-15,8300.8603515625
2018-03-16,8338.349609375
2018-03-17,7916.8798828125
2018-03-18,8223.6796875
2018-03-19,8630.650390625
2018-03-20,8913.4697265625
2018-03-21,8929.2802734375
2018-03-22,8728.4697265625
2018-03-23,8879.6201171875
2018-03-24,8668.1201171875
2018-03-25,8495.7802734375
2018-03-26,8209.400390625
2018-03-27,7833.0400390625
2018-03-28,7954.47998046875
2018-03-29,7165.7001953125
2018-03-30,6890.52001953125
2018-03-31,6973.52978515625
2018-04-01,6844.22998046875
2018-04-02,7083.7998046875
2018-04-03,7456.10986328125
2018-04-04,6853.83984375
2018-04-05,6811.47021484375
2018-04-06,6636.31982421875
2018-04-07,6911.08984375
2018-04-08,7023.52001953125
2018-04-09,6770.72998046875
2018-04-10,6834.759765625
2018-04-11,6968.31982421875
2018-04-12,7889.25
2018-04-13,7895.9599609375
2018-04-14,7986.240234375
2018-04-15,8329.1103515625
2018-04-16,8058.669921875
2018-04-17,7902.08984375
2018-04-18,8163.419921875
2018-04-19,8294.3095703125
2018-04-20,8845.830078125
2018-04-21,8895.580078125
2018-04-22,8802.4599609375
2018-04-23,8930.8798828125
2018-04-24,9697.5
2018-04-25,8845.740234375
2018-04-26,9281.509765625
2018-04-27,8987.0498046875
2018-04-28,9348.48046875
2018-04-29,9419.080078125
2018-04-30,9240.5498046875
2018-05-01,9119.009765625
2018-05-02,9235.919921875
2018-05-03,9743.8603515625
2018-05-04,9700.759765625
2018-05-05,9858.150390625
2018-05-06,9654.7998046875
2018-05-07,9373.009765625
2018-05-08,9234.8203125
2018-05-09,9325.1796875
2018-05-10,9043.9404296875
2018-05-11,8441.490234375
2018-05-12,8504.8896484375
2018-05-13,8723.9404296875
2018-05-14,8716.7900390625
2018-05-15,8510.3798828125
2018-05-16,8368.830078125
2018-05-17,8094.31982421875
2018-05-18,8250.9697265625
2018-05-19,8247.1796875
2018-05-20,8513.25
2018-05-21,8418.990234375
2018-05-22,8041.77978515625
2018-05-23,7557.81982421875
2018-05-24,7587.33984375
2018-05-25,7480.14013671875
2018-05-26,7355.8798828125
2018-05-27,7368.22021484375
2018-05-28,7135.990234375
2018-05-29,7472.58984375
2018-05-30,7406.52001953125
2018-05-31,7494.169921875
2018-06-01,7541.4501953125
2018-06-02,7643.4501953125
2018-06-03,7720.25
2018-06-04,7514.47021484375
2018-06-05,7633.759765625
2018-06-06,7653.97998046875
2018-06-07,7678.240234375
2018-06-08,7624.919921875
2018-06-09,7531.97998046875
2018-06-10,6786.02001953125
2018-06-11,6906.919921875
2018-06-12,6582.35986328125
2018-06-13,6349.89990234375
2018-06-14,6675.35009765625
2018-06-15,6456.580078125
2018-06-16,6550.16015625
2018-06-17,6499.27001953125
2018-06-18,6734.81982421875
2018-06-19,6769.93994140625
2018-06-20,6776.5498046875
2018-06-21,6729.740234375
2018-06-22,6083.68994140625
2018-06-23,6162.47998046875
2018-06-24,6173.22998046875
2018-06-25,6249.18017578125
2018-06-26,6093.669921875
2018-06-27,6157.1298828125
2018-06-28,5903.43994140625
2018-06-29,6218.2998046875
2018-06-30,6404.0
2018-07-01,6385.81982421875
2018-07-02,6614.18017578125
2018-07-03,6529.58984375
2018-07-04,6597.5498046875
2018-07-05,6639.14013671875
2018-07-06,6673.5
2018-07-07,6856.93017578125
2018-07-08,6773.8798828125
2018-07-09,6741.75
2018-07-10,6329.9501953125
2018-07-11,6394.7099609375
2018-07-12,6228.81005859375
2018-07-13,6238.0498046875
2018-07-14,6276.1201171875
2018-07-15,6359.64013671875
2018-07-16,6741.75
2018-07-17,7321.0400390625
2018-07-18,7370.77978515625
2018-07-19,7466.85986328125
2018-07-20,7354.1298828125
2018-07-21,7419.2900390625
2018-07-22,7418.490234375
2018-07-23,7711.10986328125
2018-07-24,8424.26953125
2018-07-25,8181.39013671875
2018-07-26,7951.580078125
2018-07-27,8165.009765625
2018-07-28,8192.150390625
2018-07-29,8218.4599609375
2018-07-30,8180.47998046875
2018-07-31,7780.43994140625
2018-08-01,7624.91015625
2018-08-02,7567.14990234375
2018-08-03,7434.39013671875
2018-08-04,7032.85009765625
2018-08-05,7068.47998046875
2018-08-06,6951.7998046875
2018-08-07,6753.1201171875
2018-08-08,6305.7998046875
2018-08-09,6568.22998046875
2018-08-10,6184.7099609375
2018-08-11,6295.72998046875
2018-08-12,6322.68994140625
2018-08-13,6297.56982421875
2018-08-14,6199.7099609375
2018-08-15,6308.52001953125
2018-08-16,6334.72998046875
2018-08-17,6580.6298828125
2018-08-18,6423.759765625
2018-08-19,6506.06982421875
2018-08-20,6308.52978515625
2018-08-21,6488.759765625
2018-08-22,6376.7099609375
2018-08-23,6534.8798828125
2018-08-24,6719.9599609375
2018-08-25,6763.18994140625
2018-08-26,6707.259765625
2018-08-27,6884.64013671875
2018-08-28,7096.27978515625
2018-08-29,7047.16015625
2018-08-30,6978.22998046875
2018-08-31,7037.580078125
2018-09-01,7193.25
2018-09-02,7272.72021484375
2018-09-03,7260.06005859375
2018-09-04,7361.66015625
2018-09-05,6792.830078125
2018-09-06,6529.169921875
2018-09-07,6467.06982421875
2018-09-08,6225.97998046875
2018-09-09,6300.85986328125
2018-09-10,6329.7001953125
2018-09-11,6321.2001953125
2018-09-12,6351.7998046875
2018-09-13,6517.31005859375
2018-09-14,6512.7099609375
2018-09-15,6543.2001953125
2018-09-16,6517.18017578125
2018-09-17,6281.2001953125
2018-09-18,6371.2998046875
2018-09-19,6398.5400390625
2018-09-20,6519.669921875
2018-09-21,6734.9501953125
2018-09-22,6721.97998046875
2018-09-23,6710.6298828125
2018-09-24,6595.41015625
2018-09-25,6446.47021484375
2018-09-26,6495.0
2018-09-27,6676.75
2018-09-28,6644.1298828125
2018-09-29,6601.9599609375
2018-09-30,6625.56005859375
2018-10-01,6589.6201171875
2018-10-02,6556.10009765625
2018-10-03,6502.58984375
2018-10-04,6576.68994140625
2018-10-05,6622.47998046875
2018-10-06,6588.31005859375
2018-10-07,6602.9501953125
2018-10-08,6652.22998046875
2018-10-09,6642.64013671875
2018-10-10,6585.52978515625
2018-10-11,6256.240234375
2018-10-12,6274.580078125
2018-10-13,6285.990234375
2018-10-14,6290.93017578125
2018-10-15,6596.5400390625
2018-10-16,6596.10986328125
2018-10-17,6544.43017578125
2018-10-18,6476.7099609375
2018-10-19,6465.41015625
2018-10-20,6489.18994140625
2018-10-21,6482.35009765625
2018-10-22,6487.16015625
2018-10-23,6475.740234375
2018-10-24,6495.83984375
2018-10-25,6476.2900390625
2018-10-26,6474.75
2018-10-27,6480.3798828125
2018-10-28,6486.39013671875
2018-10-29,6332.6298828125
2018-10-30,6334.27001953125
2018-10-31,6317.60986328125
2018-11-01,6377.77978515625
2018-11-02,6388.43994140625
2018-11-03,6361.259765625
2018-11-04,6376.1298828125
2018-11-05,6419.66015625
2018-11-06,6461.009765625
2018-11-07,6530.14013671875
2018-11-08,6453.72021484375
2018-11-09,6385.6201171875
2018-11-10,6409.22021484375
2018-11-11,6411.27001953125
2018-11-12,6371.27001953125
2018-11-13,6359.490234375
2018-11-14,5738.35009765625
2018-11-15,5648.02978515625
2018-11-16,5575.5498046875
2018-11-17,5554.330078125
2018-11-18,5623.5400390625
2018-11-19,4871.490234375
2018-11-20,4451.8701171875
2018-11-21,4602.169921875
2018-11-22,4365.93994140625
2018-11-23,4347.10986328125
2018-11-24,3880.760009765625
2018-11-25,4009.969970703125
2018-11-26,3779.1298828125
2018-11-27,3820.719970703125
2018-11-28,4257.419921875
2018-11-29,4278.8466796875
2018-11-30,4017.2685546875
2018-12-01,4214.671875
2018-12-02,4139.8779296875
2018-12-03,3894.130859375
2018-12-04,3956.893798828125
2018-12-05,3753.994873046875
2018-12-06,3521.101806640625
2018-12-07,3419.937255859375
2018-12-08,3476.11474609375
2018-12-09,3614.234375
2018-12-10,3502.656005859375
2018-12-11,3424.588134765625
2018-12-12,3486.9501953125
2018-12-13,3313.67724609375
2018-12-14,3242.48486328125
2018-12-15,3236.76171875
2018-12-16,3252.839111328125
2018-12-17,3545.86474609375
2018-12-18,3696.05908203125
2018-12-19,3745.95068359375
2018-12-20,4134.44140625
2018-12-21,3896.543701171875
2018-12-22,4014.1826171875
2018-12-23,3998.980224609375
2018-12-24,4078.59912109375
2018-12-25,3815.49072265625
2018-12-26,3857.297607421875
2018-12-27,3654.83349609375
2018-12-28,3923.918701171875
2018-12-29,3820.40869140625
2018-12-30,3865.95263671875
2018-12-31,3742.700439453125
2019-01-01,3843.52001953125
2019-01-02,3943.409423828125
2019-01-03,3836.7412109375
2019-01-04,3857.717529296875
2019-01-05,3845.194580078125
2019-01-06,4076.632568359375
2019-01-07,4025.248291015625
2019-01-08,4030.847900390625
2019-01-09,4035.29638671875
2019-01-10,3678.924560546875
2019-01-11,3687.365478515625
2019-01-12,3661.301025390625
2019-01-13,3552.953125
2019-01-14,3706.05224609375
2019-01-15,3630.67529296875
2019-01-16,3655.0068359375
2019-01-17,3678.56396484375
2019-01-18,3657.83935546875
2019-01-19,3728.568359375
2019-01-20,3601.013671875
2019-01-21,3576.032470703125
2019-01-22,3604.5771484375
2019-01-23,3585.123046875
2019-01-24,3600.865478515625
2019-01-25,3599.765869140625
2019-01-26,3602.46044921875
2019-01-27,3583.9658203125
2019-01-28,3470.450439453125
2019-01-29,3448.116943359375
2019-01-30,3486.181640625
2019-01-31,3457.792724609375
2019-02-01,3487.9453125
2019-02-02,3521.060791015625
2019-02-03,3464.013427734375
2019-02-04,3459.154052734375
2019-02-05,3466.357421875
2019-02-06,3413.767822265625
2019-02-07,3399.4716796875
2019-02-08,3666.7802734375
2019-02-09,3671.20361328125
2019-02-10,3690.188232421875
2019-02-11,3648.4306640625
2019-02-12,3653.528564453125
2019-02-13,3632.070556640625
2019-02-14,3616.880859375
2019-02-15,3620.810791015625
2019-02-16,3629.78759765625
2019-02-17,3673.836181640625
2019-02-18,3915.71435546875
2019-02-19,3947.094482421875
2019-02-20,3999.820556640625
2019-02-21,3954.1181640625
2019-02-22,4005.526611328125
2019-02-23,4142.52685546875
2019-02-24,3810.427490234375
2019-02-25,3882.6962890625
2019-02-26,3854.35791015625
2019-02-27,3851.04736328125
2019-02-28,3854.785400390625
2019-03-01,3859.583740234375
2019-03-02,3864.4150390625
2019-03-03,3847.17578125
2019-03-04,3761.55712890625
2019-03-05,3896.375
2019-03-06,3903.942626953125
2019-03-07,3911.484375
2019-03-08,3901.131591796875
2019-03-09,3963.313720703125
2019-03-10,3951.599853515625
2019-03-11,3905.227294921875
2019-03-12,3909.15625
2019-03-13,3906.71728515625
2019-03-14,3924.369140625
2019-03-15,3960.9111328125
2019-03-16,4048.725830078125
2019-03-17,4025.22900390625
2019-03-18,4032.50732421875
2019-03-19,4071.190185546875
2019-03-20,4087.476318359375
2019-03-21,4029.326904296875
2019-03-22,4023.96826171875
2019-03-23,4035.826416015625
2019-03-24,4022.168212890625
2019-03-25,3963.070556640625
2019-03-26,3985.080810546875
2019-03-27,4087.066162109375
2019-03-28,4069.107177734375
2019-03-29,4098.37451171875
2019-03-30,4106.66015625
2019-03-31,4105.404296875
2019-04-01,4158.18310546875
2019-04-02,4879.8779296875
2019-04-03,4973.02197265625
2019-04-04,4922.798828125
2019-04-05,5036.68115234375
2019-04-06,5059.8173828125
2019-04-07,5198.89697265625
2019-04-08,5289.77099609375
2019-04-09,5204.95849609375
2019-04-10,5324.5517578125
2019-04-11,5064.48779296875
2019-04-12,5089.5390625
2019-04-13,5096.58642578125
2019-04-14,5167.72216796875
2019-04-15,5067.1083984375
2019-04-16,5235.5595703125
2019-04-17,5251.93798828125
2019-04-18,5298.3857421875
2019-04-19,5303.8125
2019-04-20,5337.88623046875
2019-04-21,5314.53125
2019-04-22,5399.365234375
2019-04-23,5572.3623046875
2019-04-24,5464.86669921875
2019-04-25,5210.515625
2019-04-26,5279.34814453125
2019-04-27,5268.291015625
2019-04-28,5285.13916015625
2019-04-29,5247.3525390625
2019-04-30,5350.7265625
2019-05-01,5402.697265625
2019-05-02,5505.28369140625
2019-05-03,5768.28955078125
2019-05-04,5831.16748046875
2019-05-05,5795.70849609375
2019-05-06,5746.80712890625
2019-05-07,5829.50146484375
2019-05-08,5982.45751953125
2019-05-09,6174.52880859375
2019-05-10,6378.84912109375
2019-05-11,7204.771484375
2019-05-12,6972.37158203125
2019-05-13,7814.9150390625
2019-05-14,7994.416015625
2019-05-15,8205.16796875
2019-05-16,7884.9091796875
2019-05-17,7343.8955078125
2019-05-18,7271.2080078125
2019-05-19,8197.689453125
2019-05-20,7978.30908203125
2019-05-21,7963.32763671875
2019-05-22,7680.06640625
2019-05-23,7881.8466796875
2019-05-24,7987.37158203125
2019-05-25,8052.5439453125
2019-05-26,8673.2158203125
2019-05-27,8805.7783203125
2019-05-28,8719.9619140625
2019-05-29,8659.4873046875
2019-05-30,8319.47265625
2019-05-31,8574.501953125
2019-06-01,8564.0166015625
2019-06-02,8742.9580078125
2019-06-03,8208.9951171875
2019-06-04,7707.77099609375
2019-06-05,7824.2314453125
2019-06-06,7822.0234375
2019-06-07,8043.951171875
2019-06-08,7954.1279296875
2019-06-09,7688.0771484375
2019-06-10,8000.32958984375
2019-06-11,7927.71435546875
2019-06-12,8145.857421875
2019-06-13,8230.923828125
2019-06-14,8693.8330078125
